"servername","dbname","Table","Index_or_Statistics","T-SQL Drop Command"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9_K3_K5_K4_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9_K3_K5_K4_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K3_K5_K4_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K3_K5_K4_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K5_K4_K1_K2_K9]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K5_K4_K1_K2_K9] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_12_f66]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_12_f66] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K1_K2_K20_K4_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K1_K2_K20_K4_K30_K21_K6_K5_K7_K8_K9_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K5_K4_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K5_K4_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K5_K4_K1_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K5_K4_K1_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_2_3_5_4]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_2_3_5_4] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_9_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_9_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9_K3_K5_K4_K1_K2]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9_K3_K5_K4_K1_K2] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9_K3_K1_K2_K20_K4_K30_K21_K6_K5_K7_K8_K10_K25_K35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9_K3_K1_K2_K20_K4_K30_K21_K6_K5_K7_K8_K10_K25_K35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K2_K3_K5_K4_K9]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K2_K3_K5_K4_K9] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K5_K4_K9_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K5_K4_K9_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K2_K9_K3_K5_K4_K1_K20_K30_K21_K6_K7_K8_K10_K25_K35_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K2_K9_K3_K5_K4_K1_K20_K30_K21_K6_K7_K8_K10_K25_K35_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K9_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13_f69]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K9_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13_f69] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_K3_K5_K4]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_K3_K5_K4] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_2_9_3_5_4]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_2_9_3_5_4] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_9_3_1_2_20_4_30_21_6]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_9_3_1_2_20_4_30_21_6] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K5_K4_1_2_6_7_8_9_10_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K5_K4_1_2_6_7_8_9_10_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K5_K4_1_2_6_7_8_9_10_13_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K5_K4_1_2_6_7_8_9_10_13_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K9_K3_K5_K4_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K9_K3_K5_K4_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_1_9_3_5]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_1_9_3_5] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_3_5_4_1_2]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_3_5_4_1_2] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K2_K3_K23_21]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K2_K3_K23_21] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K23_K21_K2]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K23_K21_K2] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K2_K3_K21_K23_f70]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K2_K3_K21_K23_f70] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K2_K3_K21_K23]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K2_K3_K21_K23] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K2_K21_K23]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K2_K21_K23] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K21_K2_K3_K23]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K21_K2_K3_K23] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_2_3_21_23]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_2_3_21_23] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_2_3_23]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_2_3_23] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_3_23_21]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_3_23_21] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_21_2]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_21_2] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K18_1_2_4_5_6_7_8_9_10_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K18_1_2_4_5_6_7_8_9_10_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_3_18]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_3_18] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K19_1_2_4_5_6_7_8_9_10_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K19_1_2_4_5_6_7_8_9_10_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_3_19]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_3_19] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_12_14_18_19]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_12_14_18_19] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_12_13_14_18_19]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_12_13_14_18_19] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K3_K4_K5]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K3_K4_K5] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_2_6_7_8_9_10_12_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_2_6_7_8_9_10_12_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K3_K4_K5_2_6_7_8_9_10_12_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K3_K4_K5_2_6_7_8_9_10_12_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_1_3_4]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_1_3_4] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K4_K5_K3_K1_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K4_K5_K3_K1_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9_K4_K5_K3_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9_K4_K5_K3_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K4_K5_K3_K1_K2_K9]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K4_K5_K3_K1_K2_K9] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9_K4_K5_K3_1_2_6_7_8_10_13_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9_K4_K5_K3_1_2_6_7_8_10_13_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9_K4_K5_K3_1_2_6_7_8_10_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9_K4_K5_K3_1_2_6_7_8_10_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9_K4_K5_K3_K1_K2]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9_K4_K5_K3_K1_K2] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_f81]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_f81] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K9_K5_K4_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K9_K5_K4_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K9_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13_f82]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K9_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13_f82] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_9_4_5]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_9_4_5] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K3_K4_K1_2_6_7_8_9_10_12_20_21_25_30_35_f83]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K3_K4_K1_2_6_7_8_9_10_12_20_21_25_30_35_f83] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_f84]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_f84] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K4_K5_K3_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K4_K5_K3_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K2_K4_K5_K3_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K2_K4_K5_K3_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K2_K4_K5_K3_K9]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K2_K4_K5_K3_K9] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K4_K5_K3_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K4_K5_K3_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_K4_K5_K3]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_K4_K5_K3] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_K4_K5_K3_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_K4_K5_K3_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K4_K5_K3_K1_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K4_K5_K3_K1_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K4_K5_K3_2_6_7_8_9_10_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K4_K5_K3_2_6_7_8_9_10_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K4_K5_K3_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K4_K5_K3_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K4_K5_K3_2_6_7_8_9_10_12_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K4_K5_K3_2_6_7_8_9_10_12_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_12_f87]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_12_f87] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K4_K5_K3_K2_K9]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K4_K5_K3_K2_K9] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_stat_1157579162_2_3_5_4_1_20_30_21]","USE aBILLity_43258; DROP INDEX [_dta_stat_1157579162_2_3_5_4_1_20_30_21] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K9_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13_f93]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K9_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13_f93] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K3_K4_K5_2_6_7_8_9_10_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K3_K4_K5_2_6_7_8_9_10_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_f98]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_f98] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_K2_K9]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_K2_K9] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_12_f99]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K3_K4_K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_12_f99] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K3_K4_K5_K2_K9]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K3_K4_K5_K2_K9] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K3_K4_K5_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K3_K4_K5_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_12]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K1_K2_K9_K20_K30_K21_K6_K7_K8_K10_K25_K35_12] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K5_K4_1_2_6_7_8_9_10_12_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K5_K4_1_2_6_7_8_9_10_12_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K3_K1_K4_2_6_7_8_9_10_12_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K3_K1_K4_2_6_7_8_9_10_12_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K5_K3_K1_K4_2_6_7_8_9_10_12_20_21_25_30_35_f106]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K5_K3_K1_K4_2_6_7_8_9_10_12_20_21_25_30_35_f106] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K4_K3_K1_K5_2_6_7_8_9_10_12_20_21_25_30_35]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K4_K3_K1_K5_2_6_7_8_9_10_12_20_21_25_30_35] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K9_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K9_K1_K2_K20_K30_K21_K6_K7_K8_K10_K25_K35_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K9_K3_K4_K5]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K9_K3_K4_K5] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K9]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K3_K4_K5_K9] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_K3_K4_K5_13]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K2_K20_K30_K21_K6_K7_K8_K9_K10_K25_K35_K3_K4_K5_13] ON [dbo].[cdr_summary];"
"db50","aBILLity_43258","[dbo].[cdr_summary]","[_dta_index_cdr_summary_7_1157579162__K1_K2_K3_K4_K5]","USE aBILLity_43258; DROP INDEX [_dta_index_cdr_summary_7_1157579162__K1_K2_K3_K4_K5] ON [dbo].[cdr_summary];"
